STATION,SAMPLE DATE,YEAR,TEST NAME,TEST CODE,TEST VALUE,UNIT,REMARK
C6,30-Aug-2008,2008,PHOSPHORUS; PHOSPHATE,PPO4FR,0.0005,mg/L,<=W
C6,30-Aug-2008,2008,PHOSPHORUS; TOTAL,PPUT,15,ug/L,
C6,30-Aug-2008,2008,PHOSPHORUS; TOTAL,PPUT1,23,ug/L,
C6,30-Aug-2008,2008,PHOSPHORUS; TOTAL,PPUT2,23.2,ug/L,
C6,30-Aug-2008,2008,SOLIDS; DISSOLVED ESTIMATED,RSFEST,199,mg/L,
C6,30-Aug-2008,2008,SILICON; REACTIVE SILICATE,SIO3UR,1.08,mg/L,
C6,30-Aug-2008,2008,STRONTIUM,SRUT,138,ug/L,+/-12
C6,30-Aug-2008,2008,SULPHATE,SSO4UR,21.6,mg/L,
C6,30-Aug-2008,2008,TITANIUM,TIUT,0.109,ug/L,+/-0.3
C6,30-Aug-2008,2008,VANADIUM,VVUT,1.1,ug/L,+/-1
C6,30-Aug-2008,2008,ZINC,ZNUT,1.3,ug/L,+/-0.7
C9,30-Aug-2008,2008,ALKALINITY; TOTAL FIXED ENDPT,ALKT,108,mg/L CaCO3,
C9,30-Aug-2008,2008,ALUMINUM,ALUT,2.97,ug/L,+/-3
C9,30-Aug-2008,2008,ANIONS,ANIONS,3.76,meq/L,
C9,30-Aug-2008,2008,BARIUM,BAUT,27.7,ug/L,+/-2.5
C9,30-Aug-2008,2008,BERYLLIUM,BEUT,-0.0297,ug/L,+/-0.04
C9,30-Aug-2008,2008,CALCIUM,CAUT,41,mg/L,
C9,30-Aug-2008,2008,CADMIUM,CDUT,0.266,ug/L,+/-0.8
C9,30-Aug-2008,2008,CHLOROPHYLL - A; CORRECTED,CHLRAC,2,ug/L,<T
C9,30-Aug-2008,2008,CHLOROPHYLL - A; TOTAL,CHLRAT,2.2,ug/L,
C9,30-Aug-2008,2008,CHLOROPHYLL - B; TOTAL,CHLRBT,0.2,ug/L,<T
C9,30-Aug-2008,2008,CHLORIDE,CLIDUR,40.4,mg/L,
C9,30-Aug-2008,2008,CONDUCTIVITY,COND25,366,uS/cm,
C9,30-Aug-2008,2008,CONDUCTIVITY ESTIMATED,CONDTY,405,uS/cm,
C9,30-Aug-2008,2008,COBALT,COUT,0.986,ug/L,+/-1.5
C9,30-Aug-2008,2008,CHROMIUM,CRUT,-0.326,ug/L,+/-1
C9,30-Aug-2008,2008,COPPER,CUUT,1.26,ug/L,+/-0.8
C9,30-Aug-2008,2008,CARBON; DISSOLVED INORGANIC,DIC,24.3,mg/L,
C9,30-Aug-2008,2008,CARBON; DISSOLVED ORGANIC,DOC,4.4,mg/L,
C9,30-Aug-2008,2008,IRON,FEUT,3.65,ug/L,+/-1.5
C9,30-Aug-2008,2008,HARDNESS,HARDT,133,mg/L,
C9,30-Aug-2008,2008,CATIONS,IBCCAT,3.66,meq/L,
C9,30-Aug-2008,2008,ION BALANCE CALCULATION,IONCAL,2.6,%,
C9,30-Aug-2008,2008,POTASSIUM,KKUT,2.01,mg/L,
C9,30-Aug-2008,2008,LANGELIERS INDEX CALCULATION,LANGI,0.64,none,
C9,30-Aug-2008,2008,MAGNESIUM,MGUT,7.5,mg/L,
C9,30-Aug-2008,2008,MANGANESE,MNUT,1.97,ug/L,+/-0.3
C9,30-Aug-2008,2008,MOLYBDENUM,MOUT,1.54,ug/L,+/-1.5
C9,30-Aug-2008,2008,SODIUM,NAUT,21.7,mg/L,
C9,30-Aug-2008,2008,NICKEL,NIUT,0.714,ug/L,+/-1.5
C9,30-Aug-2008,2008,NITROGEN; AMMONIA+AMMONIUM,NNHTUR,23,ug/L,
C9,30-Aug-2008,2008,NITROGEN; NITRITE,NNO2UR,3,ug/L,<T
C9,30-Aug-2008,2008,NITROGEN; NITRATE+NITRITE,NNOTUR,5,ug/L,<=W
C9,30-Aug-2008,2008,NITROGEN; TOTAL KJELDAHL,NNTKUR,480,ug/L,
C9,30-Aug-2008,2008,LEAD,PBUT,0.422,ug/L,+/-11
C9,30-Aug-2008,2008,PH,PH,8.39,none,
C9,30-Aug-2008,2008,SATURATION PH ESTIMATED,PHSEST,7.75,none,
C9,30-Aug-2008,2008,PHOSPHORUS; PHOSPHATE,PPO4FR,0.0005,mg/L,<=W
C9,30-Aug-2008,2008,PHOSPHORUS; TOTAL,PPUT,11,ug/L,
C9,30-Aug-2008,2008,PHOSPHORUS; TOTAL,PPUT1,15.6,ug/L,
C9,30-Aug-2008,2008,PHOSPHORUS; TOTAL,PPUT2,16.8,ug/L,
C9,30-Aug-2008,2008,SOLIDS; DISSOLVED ESTIMATED,RSFEST,200,mg/L,
C9,30-Aug-2008,2008,SILICON; REACTIVE SILICATE,SIO3UR,0.86,mg/L,
C9,30-Aug-2008,2008,STRONTIUM,SRUT,138,ug/L,+/-12
C9,30-Aug-2008,2008,SULPHATE,SSO4UR,21.8,mg/L,
C9,30-Aug-2008,2008,TITANIUM,TIUT,0.434,ug/L,+/-0.3
C9,30-Aug-2008,2008,VANADIUM,VVUT,1.22,ug/L,+/-1
C9,30-Aug-2008,2008,ZINC,ZNUT,2.61,ug/L,+/-0.7
E51,30-Aug-2008,2008,ALKALINITY; TOTAL FIXED ENDPT,ALKT,108,mg/L CaCO3,
E51,30-Aug-2008,2008,ALUMINUM,ALUT,-1.14,ug/L,+/-3
E51,30-Aug-2008,2008,ANIONS,ANIONS,3.76,meq/L,
E51,30-Aug-2008,2008,BARIUM,BAUT,27.9,ug/L,+/-2.5
E51,30-Aug-2008,2008,BERYLLIUM,BEUT,-0.0402,ug/L,+/-0.04
E51,30-Aug-2008,2008,CALCIUM,CAUT,40.8,mg/L,
E51,30-Aug-2008,2008,CADMIUM,CDUT,0.0663,ug/L,+/-0.8
E51,30-Aug-2008,2008,CHLOROPHYLL - A; CORRECTED,CHLRAC,1,ug/L,<=W
E51,30-Aug-2008,2008,CHLOROPHYLL - A; TOTAL,CHLRAT,1.2,ug/L,
E51,30-Aug-2008,2008,CHLOROPHYLL - B; TOTAL,CHLRBT,0.1,ug/L,<=W
E51,30-Aug-2008,2008,CHLORIDE,CLIDUR,40.2,mg/L,
E51,30-Aug-2008,2008,CONDUCTIVITY,COND25,370,uS/cm,
E51,30-Aug-2008,2008,CONDUCTIVITY ESTIMATED,CONDTY,405,uS/cm,
E51,30-Aug-2008,2008,COBALT,COUT,-0.344,ug/L,+/-1.5
E51,30-Aug-2008,2008,CHROMIUM,CRUT,-0.545,ug/L,+/-1
E51,30-Aug-2008,2008,COPPER,CUUT,1.08,ug/L,+/-0.8
E51,30-Aug-2008,2008,CARBON; DISSOLVED INORGANIC,DIC,25.4,mg/L,
E51,30-Aug-2008,2008,CARBON; DISSOLVED ORGANIC,DOC,4.2,mg/L,
E51,30-Aug-2008,2008,IRON,FEUT,1.56,ug/L,+/-1.5
E51,30-Aug-2008,2008,HARDNESS,HARDT,133,mg/L,
E51,30-Aug-2008,2008,CATIONS,IBCCAT,3.67,meq/L,
E51,30-Aug-2008,2008,ION BALANCE CALCULATION,IONCAL,2.3,%,
E51,30-Aug-2008,2008,POTASSIUM,KKUT,1.99,mg/L,
E51,30-Aug-2008,2008,LANGELIERS INDEX CALCULATION,LANGI,0.65,none,
E51,30-Aug-2008,2008,MAGNESIUM,MGUT,7.66,mg/L,
E51,30-Aug-2008,2008,MANGANESE,MNUT,2.22,ug/L,+/-0.3
E51,30-Aug-2008,2008,MOLYBDENUM,MOUT,1.04,ug/L,+/-1.5
E51,30-Aug-2008,2008,SODIUM,NAUT,21.9,mg/L,
E51,30-Aug-2008,2008,NICKEL,NIUT,0.673,ug/L,+/-1.5
E51,30-Aug-2008,2008,NITROGEN; AMMONIA+AMMONIUM,NNHTUR,22,ug/L,
E51,30-Aug-2008,2008,NITROGEN; NITRITE,NNO2UR,3,ug/L,<T
E51,30-Aug-2008,2008,NITROGEN; NITRATE+NITRITE,NNOTUR,5,ug/L,<=W
E51,30-Aug-2008,2008,NITROGEN; TOTAL KJELDAHL,NNTKUR,440,ug/L,
E51,30-Aug-2008,2008,LEAD,PBUT,0.554,ug/L,+/-11
E51,30-Aug-2008,2008,PH,PH,8.4,none,
E51,30-Aug-2008,2008,SATURATION PH ESTIMATED,PHSEST,7.75,none,
E51,30-Aug-2008,2008,PHOSPHORUS; PHOSPHATE,PPO4FR,0.0005,mg/L,<=W
E51,30-Aug-2008,2008,PHOSPHORUS; TOTAL,PPUT,8,ug/L,<T
E51,30-Aug-2008,2008,PHOSPHORUS; TOTAL,PPUT1,10.8,ug/L,
E51,30-Aug-2008,2008,PHOSPHORUS; TOTAL,PPUT2,12,ug/L,
E51,30-Aug-2008,2008,SOLIDS; DISSOLVED ESTIMATED,RSFEST,201,mg/L,
E51,30-Aug-2008,2008,SILICON; REACTIVE SILICATE,SIO3UR,0.84,mg/L,
E51,30-Aug-2008,2008,STRONTIUM,SRUT,139,ug/L,+/-13
E51,30-Aug-2008,2008,SULPHATE,SSO4UR,22,mg/L,
E51,30-Aug-2008,2008,TITANIUM,TIUT,0.448,ug/L,+/-0.3
E51,30-Aug-2008,2008,VANADIUM,VVUT,1.83,ug/L,+/-1
E51,30-Aug-2008,2008,ZINC,ZNUT,2.07,ug/L,+/-0.7
H3,30-Aug-2008,2008,ALKALINITY; TOTAL FIXED ENDPT,ALKT,184,mg/L CaCO3,
H3,30-Aug-2008,2008,ALUMINUM,ALUT,52.6,ug/L,+/-5.3
H3,30-Aug-2008,2008,ANIONS,ANIONS,6.73,meq/L,
H3,30-Aug-2008,2008,BARIUM,BAUT,40.4,ug/L,+/-3.6
H3,30-Aug-2008,2008,BERYLLIUM,BEUT,-0.0334,ug/L,+/-0.04
H3,30-Aug-2008,2008,CALCIUM,CAUT,61.6,mg/L,
H3,30-Aug-2008,2008,CADMIUM,CDUT,0.318,ug/L,+/-0.8
H3,30-Aug-2008,2008,CHLORIDE,CLIDUR,93.2,mg/L,
H3,30-Aug-2008,2008,CONDUCTIVITY,COND25,670,uS/cm,
H3,30-Aug-2008,2008,CONDUCTIVITY ESTIMATED,CONDTY,718,uS/cm,
H3,30-Aug-2008,2008,COBALT,COUT,-0.588,ug/L,+/-1.5
H3,30-Aug-2008,2008,CHROMIUM,CRUT,-0.925,ug/L,+/-1
H3,30-Aug-2008,2008,COPPER,CUUT,0.813,ug/L,+/-0.8
H3,30-Aug-2008,2008,CARBON; DISSOLVED INORGANIC,DIC,41.7,mg/L,
H3,30-Aug-2008,2008,CARBON; DISSOLVED ORGANIC,DOC,10.6,mg/L,
H3,30-Aug-2008,2008,IRON,FEUT,169,ug/L,+/-15
H3,30-Aug-2008,2008,HARDNESS,HARDT,205,mg/L,
H3,30-Aug-2008,2008,CATIONS,IBCCAT,6.7,meq/L,
H3,30-Aug-2008,2008,ION BALANCE CALCULATION,IONCAL,0.43,%,
H3,30-Aug-2008,2008,POTASSIUM,KKUT,3.86,mg/L,
H3,30-Aug-2008,2008,LANGELIERS INDEX CALCULATION,LANGI,0.98,none,
H3,30-Aug-2008,2008,MAGNESIUM,MGUT,12.4,mg/L,
H3,30-Aug-2008,2008,MANGANESE,MNUT,118,ug/L,+/-12
H3,30-Aug-2008,2008,MOLYBDENUM,MOUT,1.16,ug/L,+/-1.5
H3,30-Aug-2008,2008,SODIUM,NAUT,57.6,mg/L,
H3,30-Aug-2008,2008,NICKEL,NIUT,0.277,ug/L,+/-1.5
H3,30-Aug-2008,2008,NITROGEN; AMMONIA+AMMONIUM,NNHTUR,6,ug/L,<T
H3,30-Aug-2008,2008,NITROGEN; NITRITE,NNO2UR,3,ug/L,<T
H3,30-Aug-2008,2008,NITROGEN; NITRATE+NITRITE,NNOTUR,5,ug/L,<=W
H3,30-Aug-2008,2008,NITROGEN; TOTAL KJELDAHL,NNTKUR,2000,ug/L,
H3,30-Aug-2008,2008,LEAD,PBUT,-4.59,ug/L,+/-11
H3,30-Aug-2008,2008,PH,PH,8.38,none,
H3,30-Aug-2008,2008,SATURATION PH ESTIMATED,PHSEST,7.4,none,
H3,30-Aug-2008,2008,PHOSPHORUS; PHOSPHATE,PPO4FR,0.0026,mg/L,
H3,30-Aug-2008,2008,PHOSPHORUS; TOTAL,PPUT,160,ug/L,
H3,30-Aug-2008,2008,PHOSPHORUS; TOTAL,PPUT1,192,ug/L,
H3,30-Aug-2008,2008,PHOSPHORUS; TOTAL,PPUT2,221,ug/L,
H3,30-Aug-2008,2008,SOLIDS; DISSOLVED ESTIMATED,RSFEST,361,mg/L,
H3,30-Aug-2008,2008,SILICON; REACTIVE SILICATE,SIO3UR,2,mg/L,
H3,30-Aug-2008,2008,STRONTIUM,SRUT,224,ug/L,+/-20
H3,30-Aug-2008,2008,SULPHATE,SSO4UR,20,mg/L,
H3,30-Aug-2008,2008,TITANIUM,TIUT,1.36,ug/L,+/-0.3
H3,30-Aug-2008,2008,VANADIUM,VVUT,1.54,ug/L,+/-1
H3,30-Aug-2008,2008,ZINC,ZNUT,1.64,ug/L,+/-0.7
H4,30-Aug-2008,2008,ALKALINITY; TOTAL FIXED ENDPT,ALKT,183,mg/L CaCO3,
H4,30-Aug-2008,2008,ALUMINUM,ALUT,275,ug/L,+/-27
H4,30-Aug-2008,2008,ANIONS,ANIONS,7.5,meq/L,
H4,30-Aug-2008,2008,BARIUM,BAUT,52.6,ug/L,+/-4.7
H4,30-Aug-2008,2008,BERYLLIUM,BEUT,-0.00692,ug/L,+/-0.04
H4,30-Aug-2008,2008,CALCIUM,CAUT,63.2,mg/L,
H4,30-Aug-2008,2008,CADMIUM,CDUT,0.0904,ug/L,+/-0.8
H4,30-Aug-2008,2008,CHLORIDE,CLIDUR,117,mg/L,
H4,30-Aug-2008,2008,CONDUCTIVITY,COND25,737,uS/cm,
H4,30-Aug-2008,2008,CONDUCTIVITY ESTIMATED,CONDTY,792,uS/cm,
H4,30-Aug-2008,2008,COBALT,COUT,0.808,ug/L,+/-1.5
H4,30-Aug-2008,2008,CHROMIUM,CRUT,1.42,ug/L,+/-1
H4,30-Aug-2008,2008,COPPER,CUUT,2.39,ug/L,+/-0.8
H4,30-Aug-2008,2008,CARBON; DISSOLVED INORGANIC,DIC,41.5,mg/L,
H4,30-Aug-2008,2008,CARBON; DISSOLVED ORGANIC,DOC,7.9,mg/L,
H4,30-Aug-2008,2008,IRON,FEUT,727,ug/L,+/-65
H4,30-Aug-2008,2008,HARDNESS,HARDT,203,mg/L,
H4,30-Aug-2008,2008,CATIONS,IBCCAT,7.13,meq/L,
H4,30-Aug-2008,2008,ION BALANCE CALCULATION,IONCAL,5.1,%,
H4,30-Aug-2008,2008,POTASSIUM,KKUT,2.9,mg/L,
H4,30-Aug-2008,2008,LANGELIERS INDEX CALCULATION,LANGI,0.79,none,
H4,30-Aug-2008,2008,MAGNESIUM,MGUT,11,mg/L,
H4,30-Aug-2008,2008,MANGANESE,MNUT,169,ug/L,+/-17
H4,30-Aug-2008,2008,MOLYBDENUM,MOUT,0.416,ug/L,+/-1.5
H4,30-Aug-2008,2008,SODIUM,NAUT,69.1,mg/L,
H4,30-Aug-2008,2008,NICKEL,NIUT,0.573,ug/L,+/-1.5
H4,30-Aug-2008,2008,NITROGEN; AMMONIA+AMMONIUM,NNHTUR,7,ug/L,<T
H4,30-Aug-2008,2008,NITROGEN; NITRITE,NNO2UR,5,ug/L,
H4,30-Aug-2008,2008,NITROGEN; NITRATE+NITRITE,NNOTUR,5,ug/L,<=W
H4,30-Aug-2008,2008,NITROGEN; TOTAL KJELDAHL,NNTKUR,1950,ug/L,
H4,30-Aug-2008,2008,LEAD,PBUT,-0.106,ug/L,+/-11
H4,30-Aug-2008,2008,PH,PH,8.13,none,
H4,30-Aug-2008,2008,SATURATION PH ESTIMATED,PHSEST,7.34,none,
H4,30-Aug-2008,2008,PHOSPHORUS; PHOSPHATE,PPO4FR,0.003,mg/L,
H4,30-Aug-2008,2008,PHOSPHORUS; TOTAL,PPUT,200,ug/L,
H4,30-Aug-2008,2008,PHOSPHORUS; TOTAL,PPUT1,278,ug/L,
H4,30-Aug-2008,2008,PHOSPHORUS; TOTAL,PPUT2,283,ug/L,
H4,30-Aug-2008,2008,SOLIDS; DISSOLVED ESTIMATED,RSFEST,401,mg/L,
H4,30-Aug-2008,2008,SILICON; REACTIVE SILICATE,SIO3UR,2.84,mg/L,
H4,30-Aug-2008,2008,STRONTIUM,SRUT,232,ug/L,+/-21
H4,30-Aug-2008,2008,SULPHATE,SSO4UR,25.8,mg/L,
H4,30-Aug-2008,2008,TITANIUM,TIUT,5.19,ug/L,+/-0.47
H4,30-Aug-2008,2008,VANADIUM,VVUT,3.53,ug/L,+/-1
H4,30-Aug-2008,2008,ZINC,ZNUT,6.92,ug/L,+/-0.9
H6,30-Aug-2008,2008,ALKALINITY; TOTAL FIXED ENDPT,ALKT,173,mg/L CaCO3,
H6,30-Aug-2008,2008,ALUMINUM,ALUT,55.8,ug/L,+/-5.6
H6,30-Aug-2008,2008,ANIONS,ANIONS,6.6,meq/L,
H6,30-Aug-2008,2008,BARIUM,BAUT,40.5,ug/L,+/-3.6
H6,30-Aug-2008,2008,BERYLLIUM,BEUT,-0.0235,ug/L,+/-0.04
H6,30-Aug-2008,2008,CALCIUM,CAUT,58.4,mg/L,
H6,30-Aug-2008,2008,CADMIUM,CDUT,0.216,ug/L,+/-0.8
H6,30-Aug-2008,2008,CHLORIDE,CLIDUR,95.4,mg/L,
H6,30-Aug-2008,2008,CONDUCTIVITY,COND25,642,uS/cm,
H6,30-Aug-2008,2008,CONDUCTIVITY ESTIMATED,CONDTY,693,uS/cm,
H6,30-Aug-2008,2008,COBALT,COUT,1.08,ug/L,+/-1.5
H6,30-Aug-2008,2008,CHROMIUM,CRUT,-0.0297,ug/L,+/-1
H6,30-Aug-2008,2008,COPPER,CUUT,0.92,ug/L,+/-0.8
H6,30-Aug-2008,2008,CARBON; DISSOLVED INORGANIC,DIC,39.6,mg/L,
H6,30-Aug-2008,2008,CARBON; DISSOLVED ORGANIC,DOC,10.5,mg/L,
H6,30-Aug-2008,2008,IRON,FEUT,143,ug/L,+/-13
H6,30-Aug-2008,2008,HARDNESS,HARDT,192,mg/L,
H6,30-Aug-2008,2008,CATIONS,IBCCAT,6.23,meq/L,
H6,30-Aug-2008,2008,ION BALANCE CALCULATION,IONCAL,6,%,
H6,30-Aug-2008,2008,POTASSIUM,KKUT,3.57,mg/L,
H6,30-Aug-2008,2008,LANGELIERS INDEX CALCULATION,LANGI,0.84,none,
H6,30-Aug-2008,2008,MAGNESIUM,MGUT,11.1,mg/L,
H6,30-Aug-2008,2008,MANGANESE,MNUT,102,ug/L,+/-10
H6,30-Aug-2008,2008,MOLYBDENUM,MOUT,1.54,ug/L,+/-1.5
H6,30-Aug-2008,2008,SODIUM,NAUT,53,mg/L,
H6,30-Aug-2008,2008,NICKEL,NIUT,0.694,ug/L,+/-1.5
H6,30-Aug-2008,2008,NITROGEN; AMMONIA+AMMONIUM,NNHTUR,6,ug/L,<T
H6,30-Aug-2008,2008,NITROGEN; NITRITE,NNO2UR,4,ug/L,<T
H6,30-Aug-2008,2008,NITROGEN; NITRATE+NITRITE,NNOTUR,5,ug/L,<=W
H6,30-Aug-2008,2008,NITROGEN; TOTAL KJELDAHL,NNTKUR,1950,ug/L,
H6,30-Aug-2008,2008,LEAD,PBUT,-0.238,ug/L,+/-11
H6,30-Aug-2008,2008,PH,PH,8.27,none,
H6,30-Aug-2008,2008,SATURATION PH ESTIMATED,PHSEST,7.43,none,
H6,30-Aug-2008,2008,PHOSPHORUS; PHOSPHATE,PPO4FR,0.0021,mg/L,<T
H6,30-Aug-2008,2008,PHOSPHORUS; TOTAL,PPUT,130,ug/L,
H6,30-Aug-2008,2008,PHOSPHORUS; TOTAL,PPUT1,138,ug/L,
H6,30-Aug-2008,2008,PHOSPHORUS; TOTAL,PPUT2,144,ug/L,
H6,30-Aug-2008,2008,SOLIDS; DISSOLVED ESTIMATED,RSFEST,348,mg/L,
H6,30-Aug-2008,2008,SILICON; REACTIVE SILICATE,SIO3UR,2.28,mg/L,
H6,30-Aug-2008,2008,STRONTIUM,SRUT,212,ug/L,+/-19
H6,30-Aug-2008,2008,SULPHATE,SSO4UR,21.4,mg/L,
H6,30-Aug-2008,2008,TITANIUM,TIUT,1.42,ug/L,+/-0.3
H6,30-Aug-2008,2008,VANADIUM,VVUT,0.864,ug/L,+/-1
H6,30-Aug-2008,2008,ZINC,ZNUT,0.627,ug/L,+/-0.7
K39,30-Aug-2008,2008,ALKALINITY; TOTAL FIXED ENDPT,ALKT,108,mg/L CaCO3,
K39,30-Aug-2008,2008,ALUMINUM,ALUT,1.9,ug/L,+/-3
K39,30-Aug-2008,2008,ANIONS,ANIONS,3.77,meq/L,
K39,30-Aug-2008,2008,BARIUM,BAUT,28.1,ug/L,+/-2.5
K39,30-Aug-2008,2008,BERYLLIUM,BEUT,-0.0375,ug/L,+/-0.04
K39,30-Aug-2008,2008,CALCIUM,CAUT,40.8,mg/L,
K39,30-Aug-2008,2008,CADMIUM,CDUT,0.242,ug/L,+/-0.8
K39,30-Aug-2008,2008,CHLOROPHYLL - A; CORRECTED,CHLRAC,1,ug/L,<=W
K39,30-Aug-2008,2008,CHLOROPHYLL - A; TOTAL,CHLRAT,1.9,ug/L,
K39,30-Aug-2008,2008,CHLOROPHYLL - B; TOTAL,CHLRBT,0.2,ug/L,<T
K39,30-Aug-2008,2008,CHLORIDE,CLIDUR,40.8,mg/L,
K39,30-Aug-2008,2008,CONDUCTIVITY,COND25,366,uS/cm,
K39,30-Aug-2008,2008,CONDUCTIVITY ESTIMATED,CONDTY,406,uS/cm,
K39,30-Aug-2008,2008,COBALT,COUT,0.321,ug/L,+/-1.5
K39,30-Aug-2008,2008,CHROMIUM,CRUT,0.0605,ug/L,+/-1
K39,30-Aug-2008,2008,COPPER,CUUT,1.06,ug/L,+/-0.8
K39,30-Aug-2008,2008,CARBON; DISSOLVED INORGANIC,DIC,24.5,mg/L,
K39,30-Aug-2008,2008,CARBON; DISSOLVED ORGANIC,DOC,4.3,mg/L,
K39,30-Aug-2008,2008,IRON,FEUT,1.2,ug/L,+/-1.5
K39,30-Aug-2008,2008,HARDNESS,HARDT,133,mg/L,
K39,30-Aug-2008,2008,CATIONS,IBCCAT,3.66,meq/L,
K39,30-Aug-2008,2008,ION BALANCE CALCULATION,IONCAL,2.8,%,
K39,30-Aug-2008,2008,POTASSIUM,KKUT,2.04,mg/L,
K39,30-Aug-2008,2008,LANGELIERS INDEX CALCULATION,LANGI,0.68,none,
K39,30-Aug-2008,2008,MAGNESIUM,MGUT,7.64,mg/L,
K39,30-Aug-2008,2008,MANGANESE,MNUT,0.942,ug/L,+/-0.3
K39,30-Aug-2008,2008,MOLYBDENUM,MOUT,1.79,ug/L,+/-1.5
K39,30-Aug-2008,2008,SODIUM,NAUT,21.8,mg/L,
K39,30-Aug-2008,2008,NICKEL,NIUT,-0.237,ug/L,+/-1.5
K39,30-Aug-2008,2008,NITROGEN; AMMONIA+AMMONIUM,NNHTUR,23,ug/L,
K39,30-Aug-2008,2008,NITROGEN; NITRITE,NNO2UR,2,ug/L,<T
K39,30-Aug-2008,2008,NITROGEN; NITRATE+NITRITE,NNOTUR,5,ug/L,<=W
K39,30-Aug-2008,2008,NITROGEN; TOTAL KJELDAHL,NNTKUR,510,ug/L,
K39,30-Aug-2008,2008,LEAD,PBUT,-4.46,ug/L,+/-11
K39,30-Aug-2008,2008,PH,PH,8.43,none,
K39,30-Aug-2008,2008,SATURATION PH ESTIMATED,PHSEST,7.75,none,
K39,30-Aug-2008,2008,PHOSPHORUS; PHOSPHATE,PPO4FR,0.0005,mg/L,<=W
K39,30-Aug-2008,2008,PHOSPHORUS; TOTAL,PPUT,11,ug/L,
K39,30-Aug-2008,2008,PHOSPHORUS; TOTAL,PPUT1,16,ug/L,
K39,30-Aug-2008,2008,PHOSPHORUS; TOTAL,PPUT2,20.2,ug/L,
K39,30-Aug-2008,2008,SOLIDS; DISSOLVED ESTIMATED,RSFEST,201,mg/L,
K39,30-Aug-2008,2008,SILICON; REACTIVE SILICATE,SIO3UR,0.68,mg/L,
K39,30-Aug-2008,2008,STRONTIUM,SRUT,139,ug/L,+/-13
K39,30-Aug-2008,2008,SULPHATE,SSO4UR,21.9,mg/L,
K39,30-Aug-2008,2008,TITANIUM,TIUT,0.257,ug/L,+/-0.3
K39,30-Aug-2008,2008,VANADIUM,VVUT,1.54,ug/L,+/-1
K39,30-Aug-2008,2008,ZINC,ZNUT,1.42,ug/L,+/-0.7
K42,30-Aug-2008,2008,ALKALINITY; TOTAL FIXED ENDPT,ALKT,108,mg/L CaCO3,
K42,30-Aug-2008,2008,ALUMINUM,ALUT,-0.186,ug/L,+/-3
K42,30-Aug-2008,2008,ANIONS,ANIONS,3.77,meq/L,
K42,30-Aug-2008,2008,BARIUM,BAUT,28.2,ug/L,+/-2.5
K42,30-Aug-2008,2008,BERYLLIUM,BEUT,-0.0406,ug/L,+/-0.04
K42,30-Aug-2008,2008,CALCIUM,CAUT,41.5,mg/L,
K42,30-Aug-2008,2008,CADMIUM,CDUT,-0.11,ug/L,+/-0.8
K42,30-Aug-2008,2008,CHLOROPHYLL - A; CORRECTED,CHLRAC,1,ug/L,<=W
K42,30-Aug-2008,2008,CHLOROPHYLL - A; TOTAL,CHLRAT,1.8,ug/L,
K42,30-Aug-2008,2008,CHLOROPHYLL - B; TOTAL,CHLRBT,0.1,ug/L,<=W
K42,30-Aug-2008,2008,CHLORIDE,CLIDUR,40.8,mg/L,
K42,30-Aug-2008,2008,CONDUCTIVITY,COND25,367,uS/cm,
K42,30-Aug-2008,2008,CONDUCTIVITY ESTIMATED,CONDTY,407,uS/cm,
K42,30-Aug-2008,2008,COBALT,COUT,-0.036,ug/L,+/-1.5
K42,30-Aug-2008,2008,CHROMIUM,CRUT,-0.171,ug/L,+/-1
K42,30-Aug-2008,2008,COPPER,CUUT,1.16,ug/L,+/-0.8
K42,30-Aug-2008,2008,CARBON; DISSOLVED INORGANIC,DIC,24.4,mg/L,
K42,30-Aug-2008,2008,CARBON; DISSOLVED ORGANIC,DOC,4.2,mg/L,
K42,30-Aug-2008,2008,IRON,FEUT,2.97,ug/L,+/-1.5
K42,30-Aug-2008,2008,HARDNESS,HARDT,135,mg/L,
K42,30-Aug-2008,2008,CATIONS,IBCCAT,3.68,meq/L,
K42,30-Aug-2008,2008,ION BALANCE CALCULATION,IONCAL,2.4,%,
K42,30-Aug-2008,2008,POTASSIUM,KKUT,2.02,mg/L,
K42,30-Aug-2008,2008,LANGELIERS INDEX CALCULATION,LANGI,0.67,none,
K42,30-Aug-2008,2008,MAGNESIUM,MGUT,7.6,mg/L,
K42,30-Aug-2008,2008,MANGANESE,MNUT,1.12,ug/L,+/-0.3
K42,30-Aug-2008,2008,MOLYBDENUM,MOUT,0.291,ug/L,+/-1.5
K42,30-Aug-2008,2008,SODIUM,NAUT,21.6,mg/L,
K42,30-Aug-2008,2008,NICKEL,NIUT,-0.338,ug/L,+/-1.5
K42,30-Aug-2008,2008,NITROGEN; AMMONIA+AMMONIUM,NNHTUR,15,ug/L,
K42,30-Aug-2008,2008,NITROGEN; NITRITE,NNO2UR,2,ug/L,<T
K42,30-Aug-2008,2008,NITROGEN; NITRATE+NITRITE,NNOTUR,5,ug/L,<=W
K42,30-Aug-2008,2008,NITROGEN; TOTAL KJELDAHL,NNTKUR,430,ug/L,
K42,30-Aug-2008,2008,LEAD,PBUT,1.61,ug/L,+/-11
K42,30-Aug-2008,2008,PH,PH,8.41,none,
K42,30-Aug-2008,2008,SATURATION PH ESTIMATED,PHSEST,7.75,none,
