"target_piece","loc_removed","remove_value","file_removed","rank_removed"
"N","d2",541,4,2
"N","d2",476,4,2
"N","d2",502,4,2
"N","d2",527,4,2
"N","d2",484,4,2
"N","d2",490,4,2
"N","f3",553,6,3
"N","f3",594,6,3
"N","f3",394,6,3
"N","f3",263,6,3
"N","f3",637,6,3
"N","f3",638,6,3
"N","f3",728,6,3
"N","f3",588,6,3
"N","f3",740,6,3
"N","f3",434,6,3
"N","f3",518,6,3
"N","f3",584,6,3
"N","f3",528,6,3
"N","f3",418,6,3
"N","f3",350,6,3
"N","f3",492,6,3
"N","f3",1614,6,3
"N","f3",565,6,3
"N","f3",614,6,3
"N","f3",700,6,3
"N","f3",496,6,3
"N","f3",540,6,3
"N","f3",818,6,3
"N","f3",694,6,3
"N","f3",731,6,3
"N","f3",714,6,3
"N","f3",470,6,3
"N","f3",539,6,3
"N","f3",548,6,3
"N","e5",784,5,5
"N","e5",641,5,5
"N","e5",627,5,5
"N","e5",559,5,5
"N","e5",813,5,5
"N","e5",805,5,5
"N","e5",806,5,5
"N","e5",684,5,5
"N","e5",617,5,5
"N","e5",629,5,5
"N","e5",659,5,5
"N","e5",1121,5,5
"N","e5",573,5,5
"N","b1",593,2,1
"N","b1",477,2,1
"N","b1",457,2,1
"N","b1",424,2,1
"N","b1",476,2,1
"N","b1",556,2,1
"N","b1",484,2,1
"N","b1",491,2,1
"N","b1",419,2,1
"N","b1",434,2,1
"N","b1",435,2,1
"N","b1",425,2,1
"N","b1",377,2,1
"N","b1",395,2,1
"N","c3",459,3,3
"N","c3",454,3,3
"N","c3",438,3,3
"N","c3",483,3,3
"N","c3",453,3,3
"N","c3",447,3,3
"N","c3",496,3,3
"N","c3",511,3,3
"N","c3",304,3,3
"N","c3",660,3,3
"N","d5",8,4,5
"N","b1",593,2,1
"N","b1",472,2,1
"N","b1",502,2,1
"N","b1",527,2,1
"N","c3",547,3,3
"N","c3",452,3,3
"N","c3",478,3,3
"N","c3",499,3,3
"N","c3",520,3,3
"N","c3",545,3,3
"N","c3",494,3,3
"N","c3",553,3,3
"N","c3",560,3,3
"N","c3",588,3,3
"N","c3",624,3,3
"N","c3",618,3,3
"N","c3",459,3,3
"N","c3",628,3,3
"N","c3",593,3,3
"N","c3",612,3,3
"N","c3",489,3,3
"N","c3",594,3,3
"N","c3",624,3,3
"N","c3",659,3,3
"N","c3",792,3,3
"N","c3",723,3,3
"N","c3",565,3,3
"N","c3",543,3,3
"N","c3",599,3,3
"N","c3",607,3,3
"N","c3",583,3,3
"N","c3",569,3,3
"N","c3",619,3,3
"N","c3",533,3,3
"N","c3",423,3,3
"N","c3",494,3,3
"N","e4",488,5,4
"N","b1",506,2,1
"N","b1",461,2,1
"N","c3",650,3,3
"N","c3",542,3,3
"N","c3",551,3,3
"N","c3",546,3,3
"N","c3",551,3,3
"N","c3",529,3,3
"N","c3",536,3,3
"N","c3",543,3,3
"N","c3",565,3,3
"N","c3",552,3,3
"N","c3",562,3,3
"N","c3",548,3,3
"N","c3",522,3,3
"N","c3",530,3,3
"N","c3",477,3,3
"N","c3",493,3,3
"N","c3",475,3,3
"N","c3",493,3,3
"N","c3",466,3,3
"N","c3",459,3,3
"N","c3",509,3,3
"N","c3",487,3,3
"N","c3",463,3,3
"N","c3",510,3,3
"N","c3",480,3,3
"N","c3",433,3,3
"N","d2",384,4,2
"N","d2",423,4,2
"N","d2",582,4,2
"N","d2",469,4,2
"N","d2",502,4,2
"N","d2",553,4,2
"N","b3",393,2,3
"N","b3",411,2,3
"N","b3",670,2,3
"N","b3",416,2,3
"N","b3",362,2,3
"N","b3",457,2,3
"N","b3",408,2,3
"N","b3",441,2,3
"N","b3",361,2,3
"N","b3",433,2,3
"N","b3",531,2,3
"N","b3",605,2,3
"N","b3",575,2,3
"N","b3",488,2,3
"N","b3",493,2,3
"N","b3",457,2,3
"N","b3",450,2,3
"N","b3",495,2,3
"N","b3",523,2,3
"N","b3",479,2,3
"N","c5",482,3,5
"N","c5",377,3,5
"N","d3",415,4,3
"N","d3",415,4,3
"N","d3",366,4,3
"N","d3",345,4,3
"N","b4",484,2,4
"N","b4",450,2,4
"N","c6",570,3,6
"N","c6",857,3,6
"N","c6",477,3,6
"N","c6",569,3,6
"N","c6",441,3,6
"N","c6",500,3,6
"N","c6",416,3,6
"N","c6",507,3,6
"N","c6",634,3,6
"N","c6",505,3,6
"N","b4",341,2,4
"N","b4",380,2,4
"N","b1",506,2,1
"N","b1",550,2,1
"N","c3",618,3,3
"N","c3",681,3,3
"N","c3",548,3,3
"N","c3",579,3,3
"N","c3",615,3,3
"N","c3",598,3,3
"N","c3",524,3,3
"N","c3",568,3,3
"N","c3",709,3,3
"N","c3",520,3,3
"N","c3",707,3,3
"N","c3",560,3,3
"N","c3",683,3,3
"N","c3",573,3,3
"N","c3",721,3,3
"N","c3",576,3,3
"N","c3",559,3,3
"N","c3",547,3,3
"N","c3",661,3,3
"N","c3",692,3,3
"N","d3",661,4,3
"N","d3",680,4,3
"N","e4",567,5,4
"N","e4",556,5,4
"N","e4",577,5,4
"N","e4",525,5,4
"N","g5",516,7,5
"N","g5",545,7,5
"N","e6",614,5,6
"N","b1",441,2,1
"N","b1",504,2,1
"N","b1",456,2,1
"N","b1",477,2,1
"N","b1",457,2,1
"N","b1",560,2,1
"N","b1",429,2,1
"N","b1",476,2,1
"N","b1",499,2,1
"N","b1",456,2,1
"N","b1",390,2,1
"N","b1",407,2,1
"N","b1",374,2,1
"N","b1",460,2,1
"N","b1",430,2,1
"N","b1",527,2,1
"N","b1",525,2,1
"N","b1",433,2,1
"N","b1",337,2,1
"N","b1",487,2,1
"N","b1",352,2,1
"N","b1",421,2,1
"N","b1",308,2,1
"N","b1",486,2,1
"N","b1",452,2,1
"N","b1",527,2,1
"N","b1",427,2,1
"N","b1",516,2,1
"N","c3",638,3,3
"N","c3",593,3,3
"N","c3",613,3,3
"N","c3",582,3,3
"N","c3",587,3,3
"N","b1",454,2,1
"N","b1",514,2,1
"N","b1",543,2,1
"N","b1",494,2,1
"N","b1",538,2,1
"N","b1",538,2,1
"N","b1",521,2,1
"N","b1",510,2,1
"N","b1",537,2,1
"N","b1",510,2,1
"N","b1",556,2,1
"N","b1",532,2,1
"N","b1",483,2,1
"N","b1",503,2,1
"N","b1",430,2,1
"N","b1",479,2,1
"N","b1",344,2,1
"N","b1",407,2,1
"N","b1",398,2,1
"N","b1",454,2,1
"N","b1",374,2,1
"N","b1",461,2,1
"N","b1",435,2,1
"N","b1",356,2,1
"N","b1",406,2,1
"N","b1",450,2,1
"N","b1",422,2,1
"N","b1",477,2,1
"N","b1",300,2,1
"N","b1",411,2,1
"N","b1",438,2,1
"N","b1",344,2,1
"N","b1",477,2,1
"N","b1",458,2,1
"N","b1",373,2,1
"N","b1",408,2,1
"N","b1",393,2,1
"N","b1",449,2,1
"N","c4",436,3,4
"N","c4",442,3,4
"N","c4",499,3,4
"N","c4",415,3,4
"N","c3",428,3,3
"N","c3",476,3,3
"N","c3",444,3,3
"N","c3",356,3,3
"N","c3",293,3,3
"N","c3",340,3,3
"N","c3",349,3,3
"N","c3",348,3,3
"N","c3",351,3,3
"N","c3",343,3,3
"N","c3",341,3,3
"N","c3",376,3,3
"N","c3",410,3,3
"N","c3",462,3,3
"N","c3",347,3,3
"N","c3",433,3,3
"N","c3",276,3,3
"N","c3",431,3,3
"N","c3",315,3,3
"N","c3",401,3,3
"N","c3",400,3,3
"N","c3",501,3,3
"N","c3",356,3,3
"N","c3",436,3,3
"N","c3",503,3,3
"N","c3",354,3,3
"N","c3",373,3,3
"N","c3",389,3,3
"N","c3",603,3,3
"N","c3",579,3,3
"N","c3",487,3,3
"N","c3",613,3,3
"N","c3",708,3,3
"N","c3",671,3,3
"N","b1",593,2,1
"N","b1",518,2,1
"N","b1",512,2,1
"N","b1",573,2,1
"N","b1",513,2,1
"N","b1",548,2,1
"N","b1",507,2,1
"N","b1",495,2,1
"N","b1",564,2,1
"N","b1",562,2,1
"N","b1",653,2,1
"N","b1",591,2,1
"N","b1",522,2,1
"N","b1",510,2,1
"N","b1",483,2,1
"N","b1",519,2,1
"N","b1",533,2,1
"N","b1",543,2,1
"N","c3",1064,3,3
"N","c3",576,3,3
"N","c3",572,3,3
"N","c3",626,3,3
"N","c3",564,3,3
"N","c3",562,3,3
"N","c3",704,3,3
"N","c3",530,3,3
"N","c3",799,3,3
"N","c3",504,3,3
"N","c3",788,3,3
"N","c3",633,3,3
"N","c3",647,3,3
"N","c3",586,3,3
"N","c3",584,3,3
"N","c3",615,3,3
"N","c3",610,3,3
"N","c3",712,3,3
"N","c3",653,3,3
"N","c3",642,3,3
"N","c3",646,3,3
"N","c3",707,3,3
"N","c3",860,3,3
"N","c3",592,3,3
"N","c3",517,3,3
"N","c3",391,3,3
"N","c3",594,3,3
"N","b1",459,2,1
"N","b1",464,2,1
"N","b1",402,2,1
"N","b1",494,2,1
"N","b1",400,2,1
"N","b1",403,2,1
"N","b1",488,2,1
"N","b1",484,2,1
"N","b1",484,2,1
"N","b1",471,2,1
"N","b1",516,2,1
"N","b1",501,2,1
"N","b1",483,2,1
"N","b1",476,2,1
"N","b1",464,2,1
"N","b1",531,2,1
"N","b1",502,2,1
"N","b1",460,2,1
"N","c3",452,3,3
"N","c3",506,3,3
"N","c3",423,3,3
"N","c3",539,3,3
"N","c3",461,3,3
"N","c3",499,3,3
"N","c3",491,3,3
"N","c3",492,3,3
"N","c3",424,3,3
"N","c3",537,3,3
"N","c3",503,3,3
"N","c3",196,3,3
"N","c3",238,3,3
"N","c3",504,3,3
"N","c3",465,3,3
"N","c3",453,3,3
"N","c3",453,3,3
"N","c3",479,3,3
"N","c3",355,3,3
"N","c3",517,3,3
"N","c3",504,3,3
"N","c3",416,3,3
"N","c3",429,3,3
"N","c3",423,3,3
"N","c3",451,3,3
"N","c3",463,3,3
"N","c3",434,3,3
"N","c3",448,3,3
"N","c3",424,3,3
"N","c3",455,3,3
"N","c3",462,3,3
"N","b1",486,2,1
"N","b1",509,2,1
"N","b1",467,2,1
"N","b1",535,2,1
"N","b1",463,2,1
"N","b1",479,2,1
"N","b1",494,2,1
"N","b1",453,2,1
"N","b1",417,2,1
"N","b1",453,2,1
"N","b1",446,2,1
"N","b1",434,2,1
"N","b1",435,2,1
"N","b1",465,2,1
"N","b1",332,2,1
"N","b1",417,2,1
"N","b1",492,2,1
"N","b1",507,2,1
"N","b1",496,2,1
"N","b1",490,2,1
"N","b1",464,2,1
"N","b1",472,2,1
"N","b1",496,2,1
"N","b1",533,2,1
"N","c3",580,3,3
"N","c3",631,3,3
"N","a4",766,1,4
"N","a4",501,1,4
"N","a4",574,1,4
"N","a4",504,1,4
"N","a4",456,1,4
"N","a4",508,1,4
"N","a4",445,1,4
"N","a4",453,1,4
"N","a4",478,1,4
"N","a4",393,1,4
"N","c5",471,3,5
"N","c5",506,3,5
"N","c5",539,3,5
"N","c5",503,3,5
"N","c5",461,3,5
"N","c5",374,3,5
"N","c5",697,3,5
"N","c5",441,3,5
"N","c5",473,3,5
"N","c5",571,3,5
"N","b1",486,2,1
"N","b1",461,2,1
"N","b1",516,2,1
"N","b1",565,2,1
"N","c3",580,3,3
"N","c3",562,3,3
"N","c3",656,3,3
"N","c3",546,3,3
"N","c3",555,3,3
"N","c3",560,3,3
"N","c3",662,3,3
"N","c3",567,3,3
"N","c3",473,3,3
"N","c3",508,3,3
"N","c3",517,3,3
"N","c3",516,3,3
"N","c3",521,3,3
"N","c3",523,3,3
"N","c3",502,3,3
"N","c3",539,3,3
"N","c3",481,3,3
"N","c3",464,3,3
"N","d5",517,4,5
"N","d5",549,4,5
"N","d5",470,4,5
"N","d2",471,4,2
"N","d2",487,4,2
"N","d2",533,4,2
"N","d2",484,4,2
"N","d2",532,4,2
"N","d2",580,4,2
"N","d2",524,4,2
"N","e4",494,5,4
"N","e4",537,5,4
"N","e4",505,5,4
"N","e4",212,5,4
"N","e4",524,5,4
"N","e4",456,5,4
"N","e4",531,5,4
"N","e4",509,5,4
"N","e4",482,5,4
"N","e4",450,5,4
"N","e4",423,5,4
"N","e4",449,5,4
"N","e4",422,5,4
"N","e4",484,5,4
"N","e4",483,5,4
"N","e4",534,5,4
"N","e4",1232,5,4
"N","e4",512,5,4
"N","e4",454,5,4
"N","e4",484,5,4
"N","e4",456,5,4
"N","e4",472,5,4
"N","e4",516,5,4
"N","e4",513,5,4
"N","e4",547,5,4
"N","e4",536,5,4
"N","e4",546,5,4
"N","e4",546,5,4
"N","f6",32,6,6
"N","b1",593,2,1
"N","b1",469,2,1
"N","b1",479,2,1
"N","b1",490,2,1
"N","d2",598,4,2
"N","d2",673,4,2
"N","e4",541,5,4
"N","e4",575,5,4
"N","e4",552,5,4
"N","e4",540,5,4
"N","f6",62,6,6
"N","f3",561,6,3
"N","f3",602,6,3
"N","f3",618,6,3
"N","f3",652,6,3
"N","f3",492,6,3
"N","e5",517,5,5
"N","e5",617,5,5
"N","e5",654,5,5
"N","e5",668,5,5
"N","e5",532,5,5
"N","e5",561,5,5
"N","e5",596,5,5
"N","e5",562,5,5
"N","c4",561,3,4
"N","c4",555,3,4
"N","c4",484,3,4
"N","c4",548,3,4
"N","c4",594,3,4
"N","c4",281,3,4
"N","d6",30,4,6
"N","b1",486,2,1
"N","b1",461,2,1
"N","b1",516,2,1
"N","b1",568,2,1
"N","c3",587,3,3
"N","c3",620,3,3
"N","c3",632,3,3
"N","c3",542,3,3
"N","c3",537,3,3
"N","g1",507,7,1
"N","g1",486,7,1
"N","g1",536,7,1
"N","g1",498,7,1
"N","g1",573,7,1
"N","f3",660,6,3
"N","f3",593,6,3
"N","f3",540,6,3
"N","f3",534,6,3
"N","f3",530,6,3
"N","f3",1099,6,3
"N","b1",593,2,1
"N","b1",477,2,1
"N","b1",475,2,1
"N","b1",511,2,1
"N","b1",509,2,1
"N","b1",456,2,1
"N","c3",520,3,3
"N","c3",527,3,3
"N","c3",542,3,3
"N","c3",538,3,3
"N","c3",527,3,3
"N","c3",533,3,3
"N","c3",489,3,3
"N","c3",724,3,3
"N","d5",727,4,5
"N","d5",603,4,5
"N","d5",574,4,5
"N","d5",576,4,5
"N","e3",618,5,3
"N","e3",621,5,3
"N","f5",684,6,5
"N","f5",652,6,5
"N","f5",494,6,5
"N","f5",615,6,5
"N","f5",679,6,5
"N","f5",736,6,5
"N","f5",852,6,5
"N","f5",576,6,5
"N","f5",621,6,5
"N","f5",630,6,5
"N","f5",609,6,5
"N","f5",636,6,5
"N","f5",476,6,5
"N","f5",615,6,5
"N","f5",543,6,5
"N","f5",832,6,5
"N","f5",500,6,5
"N","f5",438,6,5
"N","f5",523,6,5
"N","f5",584,6,5
"N","f5",618,6,5
"N","b1",486,2,1
"N","b1",461,2,1
"N","b1",467,2,1
"N","b1",505,2,1
"N","b1",545,2,1
"N","b1",521,2,1
"N","b1",531,2,1
"N","b1",544,2,1
"N","b1",517,2,1
"N","b1",495,2,1
"N","b1",525,2,1
"N","b1",532,2,1
"N","b1",479,2,1
"N","b1",532,2,1
"N","c3",580,3,3
"N","c3",622,3,3
"N","c3",567,3,3
"N","c3",576,3,3
"N","c3",532,3,3
"N","c3",545,3,3
"N","c3",570,3,3
"N","c3",568,3,3
"N","c3",583,3,3
"N","c3",551,3,3
"N","c3",546,3,3
"N","c3",541,3,3
"N","c3",652,3,3
"N","c3",522,3,3
"N","c3",669,3,3
"N","c3",635,3,3
"N","c3",650,3,3
"N","c3",550,3,3
"N","c3",637,3,3
"N","c3",684,3,3
"N","c3",689,3,3
"N","c3",586,3,3
"N","c3",918,3,3
"N","c3",588,3,3
"N","c3",649,3,3
"N","c3",545,3,3
"N","c3",558,3,3
"N","c3",417,3,3
"N","c3",494,3,3
"N","c3",532,3,3
"N","c3",566,3,3
"N","c3",668,3,3
"N","c3",577,3,3
"N","c3",732,3,3
"N","c3",854,3,3
"N","c3",408,3,3
"N","c3",770,3,3
"N","c3",771,3,3
"N","c3",828,3,3
"N","c3",426,3,3
"N","c3",682,3,3
"N","c3",667,3,3
"N","c3",682,3,3
"N","c3",658,3,3
"N","c3",599,3,3
"N","c3",486,3,3
"N","c3",441,3,3
"N","c3",258,3,3
"N","e2",403,5,2
"N","e2",404,5,2
"N","e2",402,5,2
"N","e2",523,5,2
"N","e2",369,5,2
"N","e2",390,5,2
"N","e2",527,5,2
"N","e2",614,5,2
"N","e2",365,5,2
"N","e2",311,5,2
"N","f4",539,6,4
"N","f4",521,6,4
"N","f4",506,6,4
"N","f4",545,6,4
"N","f4",502,6,4
"N","f4",486,6,4
"N","f4",510,6,4
"N","f4",392,6,4
"N","e2",638,5,2
"N","e2",772,5,2
"N","c3",385,3,3
"N","c3",361,3,3
"N","b5",69,2,5
"N","b5",8,2,5
"N","b1",506,2,1
"N","b1",526,2,1
"N","c3",576,3,3
"N","c3",600,3,3
"N","c3",555,3,3
"N","c3",562,3,3
"N","c3",516,3,3
"N","c3",573,3,3
"N","c3",583,3,3
"N","c3",616,3,3
"N","c3",685,3,3
"N","c3",537,3,3
"N","c3",602,3,3
"N","c3",684,3,3
"N","c3",465,3,3
"N","c3",524,3,3
"N","c3",525,3,3
"N","c3",555,3,3
"N","c3",553,3,3
"N","c3",553,3,3
"N","c3",584,3,3
"N","c3",553,3,3
"N","c3",545,3,3
"N","c3",546,3,3
"N","c3",504,3,3
"N","c3",512,3,3
"N","c3",507,3,3
"N","c3",472,3,3
"N","c3",499,3,3
"N","c3",610,3,3
"N","c3",587,3,3
"N","c3",681,3,3
"N","c3",632,3,3
"N","c3",636,3,3
"N","c3",597,3,3
"N","c3",630,3,3
"N","c3",507,3,3
"N","c3",557,3,3
"N","c3",550,3,3
"N","c3",622,3,3
"N","c3",517,3,3
"N","b1",593,2,1
"N","b1",512,2,1
"N","b1",533,2,1
"N","b1",496,2,1
"N","b1",495,2,1
"N","b1",620,2,1
"N","b1",311,2,1
"N","b1",444,2,1
"N","b1",396,2,1
"N","b1",392,2,1
"N","b1",415,2,1
"N","b1",414,2,1
"N","b1",409,2,1
"N","b1",371,2,1
"N","b1",392,2,1
"N","b1",456,2,1
"N","b1",382,2,1
"N","b1",433,2,1
"N","b1",378,2,1
"N","b1",424,2,1
"N","b1",328,2,1
"N","b1",469,2,1
"N","b1",354,2,1
"N","b1",416,2,1
"N","a3",456,1,3
"N","a3",490,1,3
"N","c2",506,3,2
"N","c2",476,3,2
"N","d4",509,4,4
"N","d4",563,4,4
"N","d4",561,4,4
"N","d4",655,4,4
"N","c6",12,3,6
"N","e2",565,5,2
"N","e2",581,5,2
"N","e2",564,5,2
"N","d4",552,4,4
"N","d4",506,4,4
"N","d4",532,4,4
"N","d4",588,4,4
"N","d4",671,4,4
"N","d4",619,4,4
"N","d4",842,4,4
"N","d4",676,4,4
"N","d4",707,4,4
"N","d4",691,4,4
"N","d4",562,4,4
"N","d4",610,4,4
"N","d4",626,4,4
"N","d4",648,4,4
"N","d4",640,4,4
"N","d4",679,4,4
"N","d4",800,4,4
"N","d4",793,4,4
"N","d4",602,4,4
"N","d4",783,4,4
"N","c6",864,3,6
"N","c6",922,3,6
"N","d8",60,4,8
"N","b1",593,2,1
"N","b1",477,2,1
"N","b1",475,2,1
"N","b1",500,2,1
"N","b1",432,2,1
"N","b1",370,2,1
"N","b1",431,2,1
"N","b1",480,2,1
"N","b1",436,2,1
"N","b1",390,2,1
"N","b1",392,2,1
"N","b1",492,2,1
"N","b1",376,2,1
"N","b1",397,2,1
"N","b1",340,2,1
"N","b1",426,2,1
"N","b1",447,2,1
"N","b1",463,2,1
"N","b1",460,2,1
"N","b1",455,2,1
"N","b1",454,2,1
"N","b1",226,2,1
"N","b1",291,2,1
"N","b1",373,2,1
"N","b1",486,2,1
"N","b1",461,2,1
"N","b1",516,2,1
"N","b1",485,2,1
"N","b1",454,2,1
"N","b1",447,2,1
"N","b1",461,2,1
"N","b1",459,2,1
"N","b1",445,2,1
"N","b1",476,2,1
"N","b1",486,2,1
"N","b1",486,2,1
"N","b1",496,2,1
"N","b1",539,2,1
"N","d2",486,4,2
"N","d2",529,4,2
"N","d2",621,4,2
"N","d2",633,4,2
"N","e4",577,5,4
"N","e4",579,5,4
"N","e4",513,5,4
"N","e4",567,5,4
"N","e4",566,5,4
"N","e4",507,5,4
"N","f6",460,6,6
"N","f3",466,6,3
"N","f3",503,6,3
"N","f3",485,6,3
"N","e5",431,5,5
"N","e5",469,5,5
"N","e5",454,5,5
"N","e5",495,5,5
"N","e5",545,5,5
"N","e5",524,5,5
"N","e5",506,5,5
"N","e5",517,5,5
"N","e5",538,5,5
"N","e5",576,5,5
"N","e5",504,5,5
"N","e5",525,5,5
"N","e5",550,5,5
"N","e5",530,5,5
"N","e5",504,5,5
"N","e5",568,5,5
"N","e5",537,5,5
"N","e5",529,5,5
"N","e5",575,5,5
"N","e5",606,5,5
"N","e5",609,5,5
"N","e5",525,5,5
"N","e5",550,5,5
"N","e5",576,5,5
"N","e5",1180,5,5
"N","e5",638,5,5
"N","e5",630,5,5
"N","e5",592,5,5
"N","e5",577,5,5
"N","e5",551,5,5
"N","e5",550,5,5
"N","e5",554,5,5
"N","g6",560,7,6
"N","g6",581,7,6
"N","h8",613,8,8
"N","h8",575,8,8
"N","h8",599,8,8
"N","h8",547,8,8
"N","h8",551,8,8
"N","h8",527,8,8
"N","h8",539,8,8
"N","h8",637,8,8
"N","h8",616,8,8
"N","h8",631,8,8
"N","h8",621,8,8
"N","h8",569,8,8
"N","h8",646,8,8
"N","h8",645,8,8
"N","h8",634,8,8
"N","h8",546,8,8
"N","h8",593,8,8
"N","h8",602,8,8
"N","h8",686,8,8
"N","h8",647,8,8
"N","g6",629,7,6
"N","b1",486,2,1
"N","b1",461,2,1
"N","c3",517,3,3
"N","c3",568,3,3
"N","c3",628,3,3
"N","c3",514,3,3
"N","c3",528,3,3
"N","c3",614,3,3
"N","c3",603,3,3
"N","c3",591,3,3
"N","c3",608,3,3
"N","c3",538,3,3
"N","c3",509,3,3
"N","c3",518,3,3
"N","c3",577,3,3
"N","c3",533,3,3
"N","c3",867,3,3
"N","c3",740,3,3
"N","c3",704,3,3
"N","c3",816,3,3
"N","c3",810,3,3
"N","c3",536,3,3
"N","c3",516,3,3
"N","c3",615,3,3
"N","c3",670,3,3
"N","c3",614,3,3
"N","c3",593,3,3
"N","c3",622,3,3
"N","c3",632,3,3
"N","c3",536,3,3
"N","c3",537,3,3
"N","c3",728,3,3
"N","c3",668,3,3
"N","c3",658,3,3
"N","c3",669,3,3
"N","c3",623,3,3
"N","c3",582,3,3
"N","c3",518,3,3
"N","c3",599,3,3
"N","c3",582,3,3
"N","c3",611,3,3
"N","c3",653,3,3
"N","c3",662,3,3
"N","c3",595,3,3
"N","c3",507,3,3
"N","c3",592,3,3
"N","c3",1067,3,3
"N","c3",815,3,3
"N","c3",487,3,3
"N","d1",993,4,1
"N","b1",486,2,1
"N","b1",484,2,1
"N","b1",484,2,1
"N","b1",499,2,1
"N","b1",486,2,1
"N","b1",463,2,1
"N","b1",464,2,1
"N","b1",461,2,1
"N","b1",436,2,1
"N","b1",465,2,1
"N","d2",509,4,2
"N","d2",514,4,2
"N","d2",506,4,2
"N","d2",615,4,2
"N","d2",548,4,2
"N","d2",638,4,2
"N","d2",547,4,2
"N","d2",464,4,2
"N","d2",593,4,2
"N","d2",583,4,2
"N","b3",493,2,3
"N","b3",646,2,3
"N","b3",612,2,3
"N","b3",602,2,3
"N","b3",392,2,3
"N","b3",465,2,3
"N","b3",627,2,3
"N","b3",539,2,3
"N","b3",497,2,3
"N","b3",654,2,3
"N","b3",944,2,3
"N","b3",899,2,3
"N","b3",639,2,3
"N","b3",675,2,3
"N","b3",518,2,3
"N","b3",489,2,3
"N","b3",549,2,3
"N","b3",1179,2,3
"N","b3",887,2,3
"N","b3",1351,2,3
"N","d4",1271,4,4
"N","d4",1215,4,4
"N","b5",1391,2,5
"N","b1",486,2,1
"N","b1",461,2,1
"N","b1",516,2,1
"N","b1",485,2,1
"N","b1",524,2,1
"N","b1",622,2,1
"N","b1",545,2,1
"N","b1",457,2,1
"N","b1",461,2,1
"N","b1",481,2,1
"N","b1",460,2,1
"N","b1",532,2,1
"N","b1",385,2,1
"N","b1",343,2,1
"N","b1",552,2,1
"N","b1",461,2,1
"N","b1",560,2,1
"N","b1",406,2,1
"N","b1",490,2,1
"N","b1",531,2,1
"N","c3",571,3,3
"N","c3",485,3,3
"N","c3",579,3,3
"N","c3",517,3,3
"N","c3",430,3,3
"N","c3",492,3,3
"N","c3",565,3,3
"N","c3",524,3,3
"N","c3",545,3,3
"N","c3",529,3,3
"N","c3",422,3,3
"N","c3",799,3,3
"N","c3",643,3,3
"N","c3",584,3,3
"N","c3",503,3,3
"N","c3",778,3,3
"N","c3",362,3,3
"N","c3",388,3,3
"N","c3",544,3,3
"N","c3",367,3,3
"N","c3",615,3,3
"N","c3",528,3,3
"N","c3",554,3,3
"N","c3",714,3,3
"N","c3",987,3,3
"N","c3",753,3,3
"N","c3",389,3,3
"N","c3",426,3,3
"N","c3",782,3,3
"N","c3",825,3,3
"N","d5",790,4,5
"N","d5",720,4,5
"N","d5",989,4,5
"N","d5",590,4,5
"N","d5",476,4,5
"N","d5",1265,4,5
"N","f6",1004,6,6
"N","f6",192,6,6
"N","b1",593,2,1
"N","b1",469,2,1
"N","b1",479,2,1
"N","b1",490,2,1
"N","c3",651,3,3
"N","c3",692,3,3
"N","e4",589,5,4
"N","e4",567,5,4
"N","e4",579,5,4
"N","e4",580,5,4
"N","e4",556,5,4
"N","e4",572,5,4
"N","e4",515,5,4
"N","e4",530,5,4
"N","e4",495,5,4
"N","e4",514,5,4
"N","e4",420,5,4
"N","e4",571,5,4
"N","c5",437,3,5
"N","f3",577,6,3
"N","f3",553,6,3
"N","f3",587,6,3
"N","d2",506,4,2
"N","d2",534,4,2
"N","d2",499,4,2
"N","d2",512,4,2
"N","e4",514,5,4
"N","b1",593,2,1
"N","b1",477,2,1
"N","b1",475,2,1
"N","b1",500,2,1
"N","b1",470,2,1
"N","b1",505,2,1
"N","b1",483,2,1
"N","b1",452,2,1
"N","b1",502,2,1
"N","b1",496,2,1
"N","b1",522,2,1
"N","b1",460,2,1
"N","c3",586,3,3
"N","c3",561,3,3
"N","c3",606,3,3
"N","c3",576,3,3
"N","c3",626,3,3
"N","c3",563,3,3
"N","c3",643,3,3
"N","c3",567,3,3
"N","c3",545,3,3
"N","c3",560,3,3
"N","c3",554,3,3
"N","c3",586,3,3
"N","c3",615,3,3
"N","c3",586,3,3
"N","c3",797,3,3
"N","c3",671,3,3
"N","c3",728,3,3
"N","c3",576,3,3
"N","c3",678,3,3
"N","c3",638,3,3
"N","c3",594,3,3
"N","c3",605,3,3
"N","c3",465,3,3
"N","c3",446,3,3
"N","c3",452,3,3
"N","c3",722,3,3
"N","c3",607,3,3
"N","c3",550,3,3
"N","c3",520,3,3
"N","c3",487,3,3
"N","c3",419,3,3
"N","c3",616,3,3
"N","c3",451,3,3
"N","c3",383,3,3
"N","c3",403,3,3
"N","c3",460,3,3
"N","c3",361,3,3
"N","c3",484,3,3
"N","b1",593,2,1
"N","b1",541,2,1
"N","c3",561,3,3
"N","c3",511,3,3
"N","c3",555,3,3
"N","c3",507,3,3
"N","c3",503,3,3
"N","c3",552,3,3
"N","c3",554,3,3
"N","c3",615,3,3
"N","c3",530,3,3
"N","c3",529,3,3
"N","c3",506,3,3
"N","c3",576,3,3
"N","c3",598,3,3
"N","c3",506,3,3
"N","c3",570,3,3
"N","c3",550,3,3
"N","c3",634,3,3
"N","c3",491,3,3
"N","c3",536,3,3
"N","c3",467,3,3
"N","c3",502,3,3
"N","c3",471,3,3
"N","c3",471,3,3
